"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 7,2018,36,687,0,0,0,0,0
HHS Regions,Region 8,2018,36,699,1,0,0.143062,0.14,0
HHS Regions,Region 9,2018,36,458,1,2,0.655022,0.22,0.44
HHS Regions,Region 10,2018,36,299,4,1,1.67224,1.34,0.33
HHS Regions,Region 1,2018,37,480,0,0,0,0,0
HHS Regions,Region 2,2018,37,1302,0,0,0,0,0
HHS Regions,Region 3,2018,37,762,5,2,0.918635,0.66,0.26
HHS Regions,Region 4,2018,37,3040,120,36,5.13158,3.95,1.18
HHS Regions,Region 5,2018,37,2212,14,2,0.723327,0.63,0.09
HHS Regions,Region 6,2018,37,1444,4,6,0.692521,0.28,0.42
HHS Regions,Region 7,2018,37,879,2,0,0.227531,0.23,0
HHS Regions,Region 8,2018,37,843,2,0,0.237248,0.24,0
HHS Regions,Region 9,2018,37,549,3,1,0.728597,0.55,0.18
HHS Regions,Region 10,2018,37,436,4,1,1.14679,0.92,0.23
HHS Regions,Region 1,2018,38,600,0,0,0,0,0
HHS Regions,Region 2,2018,38,1311,4,1,0.381388,0.31,0.08
HHS Regions,Region 3,2018,38,883,2,2,0.453001,0.23,0.23
HHS Regions,Region 4,2018,38,3344,113,39,4.54545,3.38,1.17
HHS Regions,Region 5,2018,38,2666,11,8,0.712678,0.41,0.3
HHS Regions,Region 6,2018,38,1618,11,10,1.2979,0.68,0.62
HHS Regions,Region 7,2018,38,868,6,2,0.921659,0.69,0.23
HHS Regions,Region 8,2018,38,766,1,0,0.130548,0.13,0
HHS Regions,Region 9,2018,38,510,0,1,0.196078,0,0.2
HHS Regions,Region 10,2018,38,521,8,2,1.91939,1.54,0.38
HHS Regions,Region 1,2018,39,764,6,1,0.91623,0.79,0.13
HHS Regions,Region 2,2018,39,1609,4,3,0.435053,0.25,0.19
HHS Regions,Region 3,2018,39,990,4,0,0.40404,0.4,0
HHS Regions,Region 4,2018,39,3461,112,35,4.24733,3.24,1.01
HHS Regions,Region 5,2018,39,3056,16,4,0.65445,0.52,0.13
HHS Regions,Region 6,2018,39,1674,7,4,0.657109,0.42,0.24
HHS Regions,Region 7,2018,39,938,2,0,0.21322,0.21,0
HHS Regions,Region 8,2018,39,920,3,0,0.326087,0.33,0
HHS Regions,Region 9,2018,39,550,5,0,0.909091,0.91,0
HHS Regions,Region 10,2018,39,632,3,5,1.26582,0.47,0.79
HHS Regions,Region 1,2018,40,887,2,1,0.338219,0.23,0.11
HHS Regions,Region 2,2018,40,1624,5,3,0.492611,0.31,0.18
HHS Regions,Region 3,2018,40,1105,3,1,0.361991,0.27,0.09
HHS Regions,Region 4,2018,40,3902,163,43,5.27934,4.18,1.1
HHS Regions,Region 5,2018,40,3208,7,6,0.405237,0.22,0.19
HHS Regions,Region 6,2018,40,1804,13,11,1.33038,0.72,0.61
HHS Regions,Region 7,2018,40,942,3,0,0.318471,0.32,0
HHS Regions,Region 8,2018,40,998,4,1,0.501002,0.4,0.1
HHS Regions,Region 9,2018,40,669,4,1,0.747384,0.6,0.15
HHS Regions,Region 10,2018,40,869,7,1,0.920598,0.81,0.12
HHS Regions,Region 1,2018,41,937,2,2,0.426894,0.21,0.21
HHS Regions,Region 2,2018,41,1701,5,2,0.411523,0.29,0.12
HHS Regions,Region 3,2018,41,1171,3,3,0.512383,0.26,0.26
HHS Regions,Region 4,2018,41,3911,147,46,4.9348,3.76,1.18
HHS Regions,Region 5,2018,41,3562,14,6,0.561482,0.39,0.17
HHS Regions,Region 6,2018,41,2012,16,16,1.59046,0.8,0.8
HHS Regions,Region 7,2018,41,964,0,0,0,0,0
HHS Regions,Region 8,2018,41,1044,7,0,0.670498,0.67,0
HHS Regions,Region 9,2018,41,697,9,2,1.57819,1.29,0.29
HHS Regions,Region 10,2018,41,959,11,5,1.6684,1.15,0.52
HHS Regions,Region 1,2018,42,1041,1,0,0.0960615,0.1,0
HHS Regions,Region 2,2018,42,1787,6,0,0.335758,0.34,0
HHS Regions,Region 3,2018,42,1050,3,0,0.285714,0.29,0
HHS Regions,Region 4,2018,42,2510,17,13,1.19522,0.68,0.52
HHS Regions,Region 5,2018,42,3874,8,5,0.33557,0.21,0.13
HHS Regions,Region 6,2018,42,2215,19,18,1.67043,0.86,0.81
HHS Regions,Region 7,2018,42,1100,3,0,0.272727,0.27,0
HHS Regions,Region 8,2018,42,1158,4,0,0.345423,0.35,0
HHS Regions,Region 9,2018,42,577,3,5,1.38648,0.52,0.87
HHS Regions,Region 10,2018,42,1035,6,3,0.869565,0.58,0.29
HHS Regions,Region 1,2018,43,1092,12,4,1.4652,1.1,0.37
HHS Regions,Region 2,2018,43,1857,6,3,0.484653,0.32,0.16
HHS Regions,Region 3,2018,43,955,2,1,0.314136,0.21,0.1
HHS Regions,Region 4,2018,43,2230,14,12,1.16592,0.63,0.54
HHS Regions,Region 5,2018,43,2119,7,5,0.566305,0.33,0.24
HHS Regions,Region 6,2018,43,1635,12,12,1.46789,0.73,0.73
HHS Regions,Region 7,2018,43,773,2,0,0.258732,0.26,0
HHS Regions,Region 8,2018,43,597,2,1,0.502513,0.34,0.17
HHS Regions,Region 9,2018,43,435,1,0,0.229885,0.23,0
HHS Regions,Region 10,2018,43,1030,5,3,0.776699,0.49,0.29
